"model","study_id","fitted","residual","standardized_residual","studentized_residual","cooks_distance","leverage","flag_abs_studentized_gt_3","flag_cooks_gt_4_over_n","flag_leverage_gt_2p_over_n"
"mediator_model_RQ1_H1","ALG26-180",2.84541719889427,0.154582801105735,0.29658826625328,0.295730539664032,0.00112354208241119,0.0486072703155465,FALSE,FALSE,FALSE
"mediator_model_RQ1_H1","ALG26-181",3.71754296645088,-0.217542966450877,-0.409253737074075,-0.408172974757839,0.000440971299896474,0.0104216193660648,FALSE,FALSE,FALSE
"mediator_model_RQ1_H1","ALG26-182",3.86172985566503,0.471603477668305,0.890576011143161,0.889989847205853,0.00361312909092412,0.017896121136654,FALSE,FALSE,FALSE
"mediator_model_RQ1_H1","ALG26-183",2.73110320988753,0.935563456779138,1.77884325863875,1.79123239157905,0.0255093260540285,0.0312392184870595,FALSE,TRUE,FALSE
"mediator_model_RQ1_H1","ALG26-184",2.98559148285639,0.181075183810275,0.350795674597871,0.349820054056154,0.00220367785470167,0.066842773654265,FALSE,FALSE,TRUE
"mediator_model_RQ1_H1","ALG26-185",3.34633881145842,-0.679672144791757,-1.28025941334639,-1.28287302533299,0.00536725031593571,0.0129289806996598,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-001",67.5927976913755,-1.59279769137548,-0.166136894886454,-0.165621510516291,4.60220938316263e-05,0.00826796333938555,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-002",60.7299999060168,1.77000009398318,0.186677167163604,0.186102359356456,0.000215594500515461,0.0300050766459132,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-004",65.7181021595683,13.7818978404317,1.44978289421089,1.45493028387832,0.0107661348427038,0.0249713069450753,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-005",73.6939594039692,1.80604059603083,0.19215338504041,0.191562981031062,0.000362920079381652,0.0468434793933164,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-006",60.0607245824583,-1.56072458245828,-0.168008528642318,-0.167487671798284,0.000417765258627855,0.0689024777613276,FALSE,FALSE,TRUE
"outcome_model_RQ2_H2","ALG26-007",70.1550757509961,2.3449242490039,0.245746321211501,0.245009566338862,0.000216370957232543,0.0175988298083361,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-008",69.8993582836818,5.60064171631817,0.600175815622687,0.598948864353976,0.0046344414912721,0.0604413715100805,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-009",61.6098161742824,-4.10981617428239,-0.43404598415638,-0.432921289045509,0.00127220000114508,0.0326612277722957,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-010",62.2480215731402,-10.7480215731402,-1.13673998508759,-1.13780600256769,0.00948879838127805,0.0354159602480805,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-011",62.9797032486908,-12.9797032486908,-1.36356575540057,-1.36733688015467,0.00850179131317523,0.0223517182550636,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-012",59.9558971827305,5.54410281726951,0.584571115328766,0.583341641233589,0.00207784309178498,0.029505377913202,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-013",62.7921977403335,6.70780225966651,0.704649095569801,0.703514759002567,0.0022616734471007,0.0222676351738328,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-014",78.6329474448657,7.36705255513431,0.769318792481894,0.768314364325946,0.00126589939421777,0.0105812421558174,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-015",79.2215145916119,-1.7215145916119,-0.182070656111993,-0.181509050341255,0.000243320769714525,0.0354010431492673,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-016",75.9783104291836,19.0216895708164,1.99762889826507,2.01705594200073,0.0176996585049321,0.0216959718769228,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-017",70.2818194732972,-11.2818194732972,-1.19420352867995,-1.19583789205405,0.0109720151686871,0.0370430366596698,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-018",84.7418504012919,-12.2418504012919,-1.30249645502552,-1.30541387165359,0.0166897566519567,0.0468827665004021,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-019",59.8327625787479,-12.3327625787479,-1.33679607551251,-1.34018097273362,0.0317878875562436,0.0816764875013743,FALSE,TRUE,TRUE
"outcome_model_RQ2_H2","ALG26-020",82.0572589883955,-17.5572589883956,-1.84320460519428,-1.857533124448,0.0145928609199436,0.0210249502837372,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-022",78.8085093098972,9.1914906901028,0.973883360612917,0.973722487483554,0.00767998912085171,0.0389116830438723,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-023",72.1698310609637,2.33016893903626,0.24748397620723,0.246742685537675,0.000557065665564954,0.0434978869189296,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-024",58.7787614765351,9.7212385234649,1.02111984733191,1.02125957876139,0.0047125281559482,0.0220986415048233,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-025",67.9522555660039,6.04774443399609,0.636326912926512,0.635116686631649,0.00210957433733309,0.0253884284040243,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-027",71.4639381230476,2.03606187695243,0.215045645467764,0.214391269688499,0.000313440378187703,0.0327785370468365,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-029",72.624438313294,8.37556168670601,0.879008739429398,0.87836893530668,0.00321881092769171,0.0204044958434097,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-031",80.0355811312736,11.9644188687264,1.26861696110811,1.27110206864145,0.0135225774542572,0.0403177170079139,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-032",86.4379329037133,12.0620670962866,1.28444239318088,1.28712584563935,0.0168101388396972,0.048476532391287,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-033",84.6927683099997,3.80723169000026,0.399174239238547,0.39810302257732,0.000600028998808715,0.0184806021951565,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-034",69.6752387472566,4.82476125274336,0.504567944510401,0.503366764811768,0.000694355514339883,0.0134533428600115,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-035",75.2760269900278,13.2239730099722,1.38595689447009,1.39006578428756,0.00693539421617465,0.0177325608106979,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-037",77.0370012304327,-25.0370012304327,-2.61564639886337,-2.666039162481,0.0158066708745905,0.0114199497138988,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-038",83.8651192118882,5.13488078811176,0.548770396862317,0.54754531665603,0.00352703518447547,0.0553201197075199,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-039",51.1707016307627,12.3292983692373,1.30981335258941,1.31282794882247,0.0157878616576422,0.0439883502315295,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-040",74.3793140826574,-6.37931408265736,-0.668260538679845,-0.667078317931176,0.00152198959005103,0.016755279491503,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-041",88.5944242986982,-0.0944242986981717,-0.0099555348442446,-0.00992378180372735,6.00278182678564e-07,0.0293925319191888,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-042",76.1563640919021,10.8436359080979,1.14858717130626,1.14976426456165,0.0105157603243414,0.0383274546508764,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-043",63.0598588509736,-4.55985885097359,-0.478603125793796,-0.477424882629026,0.000963912204606387,0.0206069371078966,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-044",84.5019497532485,4.49805024675155,0.474866264898263,0.473691838436929,0.00148704472017634,0.0319199831534312,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-046",75.2280268921564,1.77197310784358,0.188394739133954,0.187815028071231,0.000338274841663465,0.0454866715342859,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-047",86.1333944682628,13.8666055317372,1.4584091273831,1.46370567715375,0.0107244245372845,0.0245907693201814,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-048",63.2953295104336,-0.795329510433613,-0.0836746682747063,-0.0834096226078346,3.62128957621967e-05,0.0252090652305545,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-049",68.4742539070261,-0.974253907026106,-0.102039564095211,-0.101717451165404,3.47508140690433e-05,0.0164138404195918,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-050",66.4295438194023,9.0704561805977,0.962841217961526,0.962616211772856,0.00822293064969735,0.0424660124616268,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-051",76.2118464840369,0.788153515963062,0.0823202723854371,0.0820594581102994,1.5020656974126e-05,0.0109612140373147,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-052",73.6454013521336,11.3545986478664,1.18847052159192,1.19004479515079,0.00434431210987994,0.0151455911294764,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-053",76.4925318187207,-1.99253181872074,-0.209954619445593,-0.209314292719221,0.000256080508868615,0.0282267324923938,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-054",75.941692814826,-15.941692814826,-1.67408153691526,-1.68383800907809,0.0123683586697276,0.021589859058256,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-055",64.8776903410108,3.12230965898916,0.329563707783706,0.328626156282419,0.000707604767111207,0.0315471742445986,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-056",88.7478065444137,1.75219345558633,0.185184591633322,0.184614053297463,0.000241687285197585,0.0340387661308666,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-057",90.4463808445221,9.55361915547786,1.00994693833037,1.01001166149253,0.00729345296942511,0.0345183556206526,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-058",68.8611754134428,3.13882458655719,0.328737665238795,0.327801895605502,0.000359265360569117,0.0163503427893952,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-059",83.7330960956657,15.7669039043343,1.65751075405437,1.66687228519312,0.0133357651892931,0.0236952149414742,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-060",71.4905812650128,-4.49058126501276,-0.468879645907098,-0.467711597759853,0.000459229503404691,0.0103362896483427,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-061",61.9382037437681,-3.43820374376813,-0.360456102979355,-0.35945508785452,0.000485320773342213,0.0183340265886116,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-062",55.4745329921917,9.0254670078083,0.95618669892739,0.955924140795078,0.00736138128245071,0.0386993059720088,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-063",47.786873324514,17.213126675486,1.84619981188191,1.86061854479416,0.0451177369700838,0.0620765137393626,FALSE,TRUE,TRUE
"outcome_model_RQ2_H2","ALG26-064",84.904947028505,-0.904947028505037,-0.0969078420708171,-0.0966016145693772,0.000118020146184079,0.0591210398208106,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-065",87.8810512401054,-1.38105124010534,-0.145831125537576,-0.145375799701648,0.000142133810161619,0.0323363771964643,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-066",76.5072295242152,-8.00722952421522,-0.837887312749953,-0.837088315372676,0.00208495007183436,0.0146316413564638,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-067",79.0514968299474,6.94850317005256,0.733200161549514,0.732115890046529,0.00343480521916924,0.0309577733712324,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-069",77.0913695077839,-2.09136950778391,-0.222239842867343,-0.221565795916138,0.000460231415585083,0.0445169507417641,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-070",78.6445932251221,-4.6445932251221,-0.486454028167349,-0.485268183740277,0.000789275740271106,0.0164033366227774,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-071",64.9489873788296,-6.44898737882964,-0.68183386302581,-0.680667468418623,0.00334926594542559,0.0347691210546488,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-073",78.217449985022,1.28255001497798,0.134867486120838,0.134445074001261,9.04032061112254e-05,0.0242481546634282,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-074",71.9263219464209,-7.42632194642093,-0.787387332911399,-0.786430030707529,0.00519482087609189,0.0402105226567036,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-075",70.1611774278855,-0.161177427885464,-0.0169160165299846,-0.0168620731736855,1.19601554300507e-06,0.0204704859458385,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-076",74.1116525915754,3.38834740842463,0.358423707866145,0.357426672376852,0.000952718254550212,0.0357543369465827,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-078",72.1221306193067,-17.6221306193067,-1.8739341150607,-1.88920409582507,0.0337544073975097,0.0458569683553547,FALSE,TRUE,FALSE
"outcome_model_RQ2_H2","ALG26-079",75.8792914618266,-6.37929146182658,-0.66637356496472,-0.665189332153236,0.00100466520562843,0.0111858888850956,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-080",65.4240989758803,-3.92409897588026,-0.41683122744569,-0.415731722892942,0.00159041834601833,0.0437648640830147,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-081",62.9222866323913,19.0777133676087,2.01983540820688,2.04007324169283,0.0317409071639763,0.0374440950787822,FALSE,TRUE,FALSE
"outcome_model_RQ2_H2","ALG26-082",91.5954931718202,7.90450682817982,0.841590731718139,0.840804932718835,0.0071710486346437,0.0481840987425407,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-083",84.8406064523482,-9.84060645234818,-1.04079136761843,-1.04106917886298,0.00796408971320658,0.0354568733030359,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-084",67.1745447566602,-9.17454475666017,-0.965514877454153,-0.965305190703564,0.00493399766989395,0.0257814534412447,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-085",88.6518395022947,-9.65183950229475,-1.01890460997964,-1.01902927429429,0.0068228934116084,0.0318148552382972,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-086",59.0006517511321,0.999348248867931,0.104905995036051,0.104575031085303,4.69253260414818e-05,0.0208744514264808,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-087",81.9019389322256,3.09806106777443,0.32464905206131,0.323722164842653,0.000374254851592423,0.0174448050807011,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-088",72.4874268740818,-2.98742687408185,-0.314011457927604,-0.313108162511941,0.00047288526959629,0.0234176689496351,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-089",57.653500456859,14.346499543141,1.51031962964224,1.51655942713559,0.0123933923675806,0.026447335204899,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-090",67.9383787307744,3.56162126922561,0.376572209191959,0.37554065639336,0.0010234446714568,0.0348290851647766,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-092",90.6241751772297,3.87582482277028,0.410563464546127,0.409473722744287,0.00134798977718338,0.0384475765863741,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-093",62.7481032111471,-1.74810321114708,-0.183309028458056,-0.18274386625868,0.000128541483517077,0.0187679707046003,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-094",77.2400267272525,-13.2400267272525,-1.38267781263826,-1.38673639080732,0.00412391700125598,0.0106703571087244,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-095",66.9986854090011,-10.4986854090011,-1.12829211016563,-1.1292808196498,0.0179381718613175,0.0658168526766175,FALSE,FALSE,TRUE
"outcome_model_RQ2_H2","ALG26-096",55.5704996538687,-0.0704996538687149,-0.00759914039120233,-0.00757490204025752,8.87411967131121e-07,0.0713537280749517,FALSE,FALSE,TRUE
"outcome_model_RQ2_H2","ALG26-097",78.8043418571726,-6.30434185717258,-0.666634792195504,-0.665450835210903,0.0032275580745725,0.0350410379225045,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-098",75.9453023135864,-4.94530231358636,-0.518114213949273,-0.51690362894459,0.000930192818598945,0.0170306779605783,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-099",63.1749535871704,-8.67495358717045,-0.919684893968119,-0.919230753849343,0.00705245186951686,0.0400215153570611,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-100",85.6812793940615,14.3187206059385,1.52120903449928,1.52765680356633,0.0213256155653889,0.0440483568340979,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-101",78.0377192545629,-8.03771925456292,-0.840605668577099,-0.839816337309256,0.0019375284644803,0.0135244555356118,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-103",58.8489411937225,0.651058806277518,0.0684845968025534,0.0682671642788368,2.39295052694109e-05,0.0248758444549459,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-104",67.712878957417,-5.71287895741704,-0.607923738065506,-0.606699074974601,0.00365883237813208,0.0471662600608722,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-105",64.2275427115302,10.2724572884698,1.091098349849,1.09176514470901,0.010862048591622,0.0436294887839682,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-106",88.4490769217757,-1.44907692177573,-0.154614148786981,-0.154132695372775,0.000263632731582707,0.052258936150598,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-107",85.1659438897407,-23.1659438897407,-2.4397173076382,-2.47938879254185,0.0332778074547453,0.0271939294606081,FALSE,TRUE,FALSE
"outcome_model_RQ2_H2","ALG26-108",79.4037357070551,-6.4037357070551,-0.676818608981047,-0.675646088524344,0.00323544120389027,0.0341103705623669,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-109",85.2821541534241,1.71784584657586,0.182477449079033,0.181914674468299,0.00030494732032892,0.0437856383507436,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-111",62.2427421792187,2.75725782078128,0.29067760341064,0.289828399451344,0.000507997919863394,0.0291840590568227,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-112",79.6630640858327,-0.163064085832725,-0.0172425171018381,-0.0171875331808267,2.15756534138502e-06,0.0350149270627182,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-114",83.1079135081487,-17.6079135081487,-1.845337351763,-1.85973007380344,0.0122313357280929,0.0176425712518004,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-115",70.8684502222919,-5.3684502222919,-0.561240128149804,-0.560011944449593,0.00081674726795547,0.012798703599813,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-116",85.0777534186649,14.9222465813351,1.58551344701695,1.59326295289181,0.0232902981313247,0.0442730094217538,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-118",64.225343397478,3.77465660252205,0.399901638499618,0.39882920882885,0.00128801479762808,0.0387113489216374,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-120",64.6949116520453,-4.19491165204532,-0.440316569559342,-0.439183304052979,0.000819157928554081,0.0206884737239469,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-122",77.3415378727384,-17.3415378727384,-1.81375040097988,-1.82720940573965,0.00911372352893275,0.0136626918042372,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-124",54.2511052359025,-8.75110523590251,-0.937278406024976,-0.936913593679525,0.0111003197815997,0.0594240363784941,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-125",85.233892551955,14.766107448045,1.569912728088,1.57733469405559,0.0234848759404304,0.0454771842626174,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-126",59.3246093320343,2.67539066796565,0.283611728319756,0.282779510720459,0.000667978106973701,0.0398671498976227,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-127",86.4831443730893,8.51685562691072,0.907265865159077,0.906751985134523,0.00851652508204685,0.0491878687599799,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-128",80.0217010901962,6.47829890980379,0.679850231532895,0.678681374828104,0.00191373911447431,0.0202827571043173,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-129",74.5665249337931,-8.06652493379312,-0.850610334839235,-0.849857612463456,0.00442562260015006,0.02967563409948,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-130",71.1849290952205,-12.6849290952205,-1.32854116458438,-1.33181076790129,0.00587520151620372,0.0163709576023415,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-131",68.3874386738898,1.61256132611024,0.169299716083378,0.16877509046338,0.000123738063170831,0.021129351359176,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-133",80.7248050191751,-19.7248050191751,-2.07407676402687,-2.09638072771821,0.0212959152203385,0.0241544822580335,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-134",62.9053596650686,-13.4053596650686,-1.41388842709818,-1.4184378174684,0.0124032086809866,0.0300888592901207,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-135",64.2097920485366,0.790207951463413,0.0836814979819528,0.0834164309851393,5.51405546153187e-05,0.0378801271223199,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-136",70.7233992957359,-5.72339929573591,-0.601404794384417,-0.600178159777893,0.00168843404427035,0.022808668771089,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-137",66.6173126245023,-0.617312624502283,-0.0657074307417971,-0.065498737734124,4.32249150225641e-05,0.0476718287318283,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-138",78.3627955687996,-4.86279556879959,-0.508088087578146,-0.506884291588132,0.00060996877898885,0.0116761286212318,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-139",68.6007329198816,3.89926708011839,0.409467807807805,0.408379804379433,0.000739092473248037,0.0215655720533042,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-140",60.5971541263844,-16.5971541263844,-1.73999769731201,-1.75141684251049,0.0112926588332225,0.0183081329693775,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-141",83.0086316244909,-2.00863162449094,-0.212575359689156,-0.211927787728492,0.00034391943487859,0.0366590250497002,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-142",61.6233997649933,-12.6233997649933,-1.33146884129878,-1.33477913101794,0.0110296267953059,0.0301692663599103,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-143",74.0597850776356,1.94021492236442,0.204769022437925,0.204143112354905,0.000271221302031773,0.0313286542627203,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-144",71.470600959749,1.52939904025099,0.160145999440113,0.159648205806547,8.31684743708243e-05,0.0159555314889665,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-145",74.7187912715802,-5.21879127158016,-0.551000532718265,-0.549774776469152,0.00201223090771337,0.0320763457190517,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-146",77.0503219048429,-19.0503219048429,-2.0026553704312,-2.02226417635999,0.0194450090459529,0.0236680892794534,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-147",87.5229671907134,9.47703280928663,1.00839999105566,1.0084545219349,0.010034175697302,0.047018679429957,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-148",78.0515978829373,-1.5515978829373,-0.162874074898244,-0.162368257138684,0.000112846298841627,0.02082634789134,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-149",76.8977587362475,9.10224126375254,0.956283152271858,0.956021132573796,0.00420461618357418,0.0224725479397023,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-150",62.1495619724504,2.85043802754963,0.301227337270934,0.300353288977616,0.000636027036006757,0.0338607476050201,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-151",66.5579578173063,-10.5579578173064,-1.102153800982,-1.10291317421282,0.0024282998096031,0.00989620379697646,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-152",74.1624117506081,-20.6624117506081,-2.16348340804532,-2.18946669896444,0.0150791229207323,0.0158525495642495,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-153",75.5963750721697,-2.59637507216967,-0.271780051995038,-0.270976879039275,0.000229500524096289,0.0152976078655687,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-154",84.1763190713373,-11.1763190713373,-1.18953067001387,-1.19111599792229,0.0141218625700671,0.0475293941852868,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-155",72.3645587726897,13.6354412273103,1.44912781927126,1.45426396873553,0.0196618025763721,0.0447208693984715,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-156",81.4115712952743,16.5884287047257,1.78200925178437,1.79456658966657,0.0441767361755471,0.0650338702655102,FALSE,TRUE,TRUE
"outcome_model_RQ2_H2","ALG26-157",66.0603715632762,-1.06037156327624,-0.111123254371782,-0.110773149682527,4.41108634327128e-05,0.0175475782290896,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-158",68.3929827772568,3.1070172227432,0.329727708190392,0.328789803431676,0.000952442004579011,0.0419642413540082,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-159",61.6380956773429,-3.6380956773429,-0.383198043951765,-0.38215447322031,0.000829255952968743,0.0274611668400586,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-160",74.6741377561684,13.3258622438316,1.39711640551646,1.40139871575378,0.00732125341807371,0.0184086101165103,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-161",69.9753468136819,-8.97534681368187,-0.936619135029642,-0.936250874969438,0.00163088561502557,0.00920977809232313,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-162",80.1337456942999,6.86625430570013,0.722156044203403,0.721051069729381,0.0026304873459225,0.024599544987959,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-163",72.301038305914,-4.80103830591403,-0.508215740315737,-0.507011851707251,0.00199052195193906,0.037103950932261,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-165",61.2994389782432,11.2005610217568,1.17589129525332,1.17733638269118,0.00595294419177107,0.0210725917168098,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-166",82.0583745158821,-2.0583745158821,-0.216038732328912,-0.215381628359549,0.00019566163314767,0.0205306772741911,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-167",61.9687178880915,25.5312821119085,2.68644016879284,2.74162563683247,0.0377206979912935,0.0254678081329714,FALSE,TRUE,FALSE
"outcome_model_RQ2_H2","ALG26-168",69.2927472294234,-3.29274722942339,-0.346161192097093,-0.345188761713665,0.000582786533965812,0.023740402266109,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-169",58.8153772977478,1.18462270225217,0.124297218574104,0.12390683196822,6.29406707381555e-05,0.0199627844703263,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-170",68.9144231643148,-11.4144231643148,-1.19537837002435,-1.19702514165963,0.0047088980782912,0.0162099227923342,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-173",68.7236046075635,2.77639539243652,0.289410191470525,0.288564014192191,0.000118436751139457,0.00702051746100338,FALSE,FALSE,FALSE
